ID	Name	URL	Regular Price, RUB	Sale Price, RUB	Brand Name
607353664	Чай черный Yantra Orange Pekoe A крупнолистовой, 100г	https://online.metro-cc.ru/products/chay-chernyy-yantra-orange-pekoe-a-krupnolistovoy-100g	255	209	YANTRA
607353239	Чай черный Yantra Classic Деликатный бергамот, 100г	https://online.metro-cc.ru/products/chay-chernyy-yantra-classic-delikatnyy-bergamot-100g	309	249	YANTRA
216703	Чай Greenfield Golden Ceylon черный (2г х 100шт), 200г	https://online.metro-cc.ru/products/greenfield-chernyj-golden-ceylon-100x2g	359		GREENFIELD
175179	Чай Greenfield Earl Grey Fantasy черный (2г x 100шт), 200г	https://online.metro-cc.ru/products/greenfield-chernyj-earl-grey-fantasy-100x2g	359		GREENFIELD
130619	Чай Greenfield Green Melissa зеленый (1.5г х 100шт), 150г	https://online.metro-cc.ru/products/art_457730	359		GREENFIELD
385733	Чай Richard Royal Ceylon черный байховый (2г х 100шт), 200г	https://online.metro-cc.ru/products/richard-chernyj-bajhovyj-royl-ceylon-v-sashe-100-2g	309	229	RICHARD
165164	Чай Greenfield Kenyan Sunrise черный (2г х 100шт), 200г	https://online.metro-cc.ru/products/greenfield-chernyj-kenyan-sunrise-100x2g	359		GREENFIELD
171916	Чай Tess Pleasure Шиповник и яблоко черный байховый (1.5г х 100шт), 150г	https://online.metro-cc.ru/products/tess-chernyj-bajhovyj-shipovnik-yabloko-pleasure-100-15g	359	249	TESS
424940	Чай Азерчай Букет черный байховый, 400г	https://online.metro-cc.ru/products/art_578790	569	449	АЗЕРЧАЙ
222242	Чай Tess Sunrise цейлонский черный (1.8г х 100шт), 180г	https://online.metro-cc.ru/products/tess-chernyj-cejlonskij-sunrise-100x18g	359	249	TESS
110854	Чай Greenfield Flying Dragon зеленый (2г х 100шт), 200г	https://online.metro-cc.ru/products/greenfield-zelenyj-flying-dragon-100x2g	359		GREENFIELD
93277	Чай Ahmad Tea Earl Grey черный с бергамотом (2г x 100шт), 200г	https://online.metro-cc.ru/products/ahmad-tea-chernyj-s-bergamotom-earl-grey-100-pak	519		AHMAD TEA
129648	Чай Newby Assam черный (2г x 50шт), 100г	https://online.metro-cc.ru/products/chernyj-newby-assam-50-2g	1299		NEWBY
463157	Чай Greenfield Spring Melody (1.5г x 100шт), 150г	https://online.metro-cc.ru/products/greenfield-spring-melody-100-h-15-g	359		GREENFIELD
463869	Чай Tess Lime зеленый с цедрой цитрусовых (1.5г х 100шт), 150г	https://online.metro-cc.ru/products/tess-zelenyj-s-cedroj-citrusovyh-lime-100-15g	359	249	TESS
439358	Чай Ahmad Tea Classic black Tea черный листовой классический, 200г	https://online.metro-cc.ru/products/ahmad-tea-chernyj-listovoj-klassicheskij-classic-black-tea-200g	269	229	AHMAD TEA
161482	Чай Ahmad Tea Earl Grey черный листовой со вкусом и ароматом бергамота, 200г	https://online.metro-cc.ru/products/ahmad-tea-chernyj-earl-grey-200g-468922	379	299	AHMAD TEA
167934	Чай Greenfield Summer Bouquet травяной (2г х 100шт), 200г	https://online.metro-cc.ru/products/greenfield-travyanoj-summer-bouquet-100x2g	359		GREENFIELD
370755	RIOBA Чай черный с чабрецом (2г х 20шт), 40г	https://online.metro-cc.ru/products/rioba-chernyj-s-chabrecom-20x2g	285	239	RIOBA
463551	Чай Richard Royal Ceylon черный крупнолистовой, 180г	https://online.metro-cc.ru/products/richard-royal-ceylon-chernyj-180g	319	199	RICHARD
204515	Чай Майский Корона Российской Империи черный цейлонский крупнолистовой, 200г	https://online.metro-cc.ru/products/majskij-chernyj-korona-rossijskoj-imperii-200g	231	158	МАЙСКИЙ
237428757	Чай Curtis Desserts Tea Collection ассорти (1.95г x 30шт), 59г	https://online.metro-cc.ru/products/30h195g-chay-curtis-dessert-tea-collection-assorti	286	229	CURTIS
210153	Чай Greenfield Green Melissa зеленый (1.5г х 25 пак), 38г	https://online.metro-cc.ru/products/greenfield-zelenyj-s-myatoj-melissoj-green-melissa-25x15g	109	89.9	GREENFIELD
386838	RIOBA Чай черный листовой Английский Завтрак, 400г	https://online.metro-cc.ru/products/rioba-chernyj-anglijskij-zavtrak-400g	529	489	RIOBA
144396	Чай Newby English Breakfast черный листовой, 100г	https://online.metro-cc.ru/products/newby-chernyj-english-breakfast-100g	789		NEWBY
507215	Чай Greenfield Wildberry rooibos (1.5г x 25шт), 38г	https://online.metro-cc.ru/products/greenfield-napitok-wildberry-rooibos-s-kusochkami-yagod-zemlyaniki-klyukvy-25-pak	109	89.9	GREENFIELD
216971	RIOBA Чай зеленый Молочный оолонг (2г х 20шт), 40г	https://online.metro-cc.ru/products/rioba-zelenyj-molochnyj-oolong-20x2g	319	269	RIOBA
577064	RIOBA Чай Матча зеленый Премиум, 100г	https://online.metro-cc.ru/products/rioba-matcha-zelenyj-100g	669	629	RIOBA
517585	RIOBA Напиток чайный ромашка (1.5г х 14шт), 21г	https://online.metro-cc.ru/products/rioba-napitok-romashka-14x15g	191	159	RIOBA
386770	RIOBA Чайный напиток Наглый фрукт, 400г	https://online.metro-cc.ru/products/rioba-napitok-naglyj-frukt-400g	749	659	RIOBA
463671	Чай Richard Lord Grey черный байховый (2г х 100шт), 200г	https://online.metro-cc.ru/products/richard-chernyj-bajhovyj-lord-grey-100-pak	309	229	RICHARD
509223	Чай Akbar Золотой крупно-листовой, 250г	https://online.metro-cc.ru/products/art_634080	369	309	AKBAR
506711	Чай Greenfield English Edition цейлонский черный (2г x 100шт), 200г	https://online.metro-cc.ru/products/greenfield-chernyj-cejlonskij-english-edition-100x2g	359		GREENFIELD
514803	RIOBA Чайный напиток Каркаде, 400г	https://online.metro-cc.ru/products/rioba-napitok-karkade-400g	499	399	RIOBA
105743	RIOBA Чай черный Ассам (2г х 20шт), 40г	https://online.metro-cc.ru/products/rioba-chernyj-assam-20x2g	247	209	RIOBA
89197	Чай Akbar Gold черный цейлонский листовой, 250г	https://online.metro-cc.ru/products/akbar-chernyj-bajhovyj-cejlonskij-gold-250g	369	329	AKBAR
214533	RIOBA Чай зеленый Жасмин (2г х 20шт), 40г	https://online.metro-cc.ru/products/rioba-zelenyj-zhasmin-20x2g	369	309	RIOBA
514721	RIOBA Чай черный листовой с Чабрецом, 400г	https://online.metro-cc.ru/products/rioba-chernyj-listovoj-s-chabrecom-400g	449	379	RIOBA
102268	Чай Greenfield Golden Ceylon черный, 200г	https://online.metro-cc.ru/products/greenfield-golden-ceylon-200g	289		GREENFIELD
389292	RIOBA Чай зеленый листовой Молочный Улун, 400г	https://online.metro-cc.ru/products/rioba-zelenyj-molochnyj-ulun-400g	519	499	RIOBA
259324	Чай Basilur Ceylon черный (2г x 100шт), 200г	https://online.metro-cc.ru/products/basilur-ceylon-100h2-g	579		BASILUR
495573	Чай Richard Royal English Breakfast черный (2г x 100шт), 200г	https://online.metro-cc.ru/products/chernyj-richard-royal-english-breakfast-100x2g	309	229	RICHARD
313339538	Чай Азерчай черный букет (2г x 100шт), 200г	https://online.metro-cc.ru/products/100h2g-chay-azerchay-chyornyy-buket-paketirovannyy	239	209	АЗЕРЧАЙ
387005	RIOBA Чай зеленый листовой Зеленый Сенча, 400г	https://online.metro-cc.ru/products/rioba-zelenyj-zelenyj-sencha-400g	839	799	RIOBA
101998	Чай Newby Earl Grey черный (2г x 50шт), 100г	https://online.metro-cc.ru/products/chernyj-newby-earl-grey-50-2g	1349		NEWBY
387035	Чай Newby Pride of Africa черный листовой, 100г	https://online.metro-cc.ru/products/chernyj-newby-pride-of-africa-100g	829		NEWBY
470694	Чай Ahmad Tea зеленый листовой с жасмином, 200г	https://online.metro-cc.ru/products/ahmad-tea-zelenyj-listovoj-s-zhasminom-200g	469	349	AHMAD TEA
226285	Чай Greenfield Classic Breakfast черный (2г х 100шт), 200г	https://online.metro-cc.ru/products/greenfield-chernyj-slassic-breakfast-100x2g	359		GREENFIELD
445489	RIOBA Чайный напиток Ройбуш земляничный (2г х 20шт), 40г	https://online.metro-cc.ru/products/rioba-napitok-rojbush-zemlyanichnyj-20x2g	285	239	RIOBA
596160982	Чай Richman Оолонг манго-персик, 40г	https://online.metro-cc.ru/products/40g-chay-richman-oolong-mangopersik	151	129	RICHMAN
218409	RIOBA Чай зеленый Изумрудные спиральки (2г х 20шт), 40г	https://online.metro-cc.ru/products/rioba-zelenyj-izumrudnye-spiralki-20x2g	256	219	RIOBA
311826792	Чай Akbar черный яблоко-шиповник (1.5г x 100шт), 150г	https://online.metro-cc.ru/products/100h15g-chay-akbar-chyornyy-yablokoshipovnik-pak	297	239	AKBAR
102001	Чай Newby English Breakfast черный (2г x 50шт), 100г	https://online.metro-cc.ru/products/chernyj-newby-english-breakfast-50-2g	1299		NEWBY
102543	Чай Newby Ассам черный листовой, 100г	https://online.metro-cc.ru/products/chernyj-newby-assam-100g	789		NEWBY
618847	Чай Азерчай Букет черный байховый, 100г	https://online.metro-cc.ru/products/100g-azerchaj-buket-chern-bajhovyj-kar-up	132	125	АЗЕРЧАЙ
386830	RIOBA Чай черный листовой Эрл Грей, 400г	https://online.metro-cc.ru/products/rioba-chernyj-erl-grej-400g	559	489	RIOBA
225609	RIOBA Чай черный для заваривания в чайнике С чабрецом (5г х 20шт), 100г	https://online.metro-cc.ru/products/rioba-chernyj-dlya-zavarivaniya-v-chajnike-s-chabrecom-20x5g	409	349	RIOBA
259517	Чай Basilur Остров золотой листовой черный, 100г	https://online.metro-cc.ru/products/basilur-chernyj-zolotoj-ostrov-100g	369		BASILUR
242310	RIOBA Чай зеленый байховый Имбирный апельсин (2г х 20шт), 40г	https://online.metro-cc.ru/products/rioba-zelenyj-bajhovyj-imbirnyj-apelsin-20x2g	247	209	RIOBA
86076	Чай Akbar Mountain Fresh черный (2г х 100шт), 200г	https://online.metro-cc.ru/products/akbar-chernyj-mountain-fresh-100-2g	262	218	AKBAR
608852	aro Чай черный пакетированный (1.8г х 1000шт), 1.8кг	https://online.metro-cc.ru/products/1000x18g-aro-chernyj-pak	1179		ARO
219178	Чай Greenfield Summer Bouquet (2г х 25 пак), 50г	https://online.metro-cc.ru/products/greenfield-fruktovo-yagodno-travyanoj-summer-bouquet-25x2g	109	89.9	GREENFIELD
235031	Чай Greenfield Rich Camomile (1.5г х 25шт), 38г	https://online.metro-cc.ru/products/greenfield-travyanoj-rich-camomile-25x15g	109	89.9	GREENFIELD
120144	Чай Greenfield Golden Ceylon черный (2г х 25 пак), 50г	https://online.metro-cc.ru/products/greenfield-chernyj-golden-ceylon-25x2g	109	94.9	GREENFIELD
596294299	Чай черный Richman Earl Grey крупный лист, 100г	https://online.metro-cc.ru/products/100g-chay-chernyy-richman-erl-grey-krupnyy-list	207	179	RICHMAN
181202	Чай Ahmad Tea зеленый листовой, 200г	https://online.metro-cc.ru/products/ahmad-tea-zelenyj-listovoj-200g	349	239	AHMAD TEA
506900	Чай Greenfield Peach mellow peach зеленый (1.8г x 25шт), 45г	https://online.metro-cc.ru/products/greenfield-zelenyj-s-aromatom-persika-cedroj-mandarina-peach-mellow-25-18g	109	89.9	GREENFIELD
493756	Чай Tess Thyme черный с чабрецом и цедрой лимона (1.5г x 100шт), 150г	https://online.metro-cc.ru/products/tess-chernyj-s-chabrecom-cedroj-limona-thyme-100-15g	359	249	TESS
92549	Чай Ahmad Tea English Breakfast черный (2г x 100шт), 200г	https://online.metro-cc.ru/products/ahmad-tea-chernyj-english-breakfast-100x2g	519		AHMAD TEA
533323	RIOBA Чай черный Брусничный (2г х 20шт), 40г	https://online.metro-cc.ru/products/rioba-chernyj-brusnichnyj-20x2g	275	239	RIOBA
236700	Чай Curtis зеленый мохито (1.8г х 20шт), 36г	https://online.metro-cc.ru/products/zelenyj-curtis-fresh-mojito-20x18g	146	68.9	CURTIS
179525	RIOBA Чай черный Эрл Грей (2г х 20шт), 40г	https://online.metro-cc.ru/products/rioba-chernyj-erl-grej-20x2g	247	209	RIOBA
540090	Чай Curtis Blue Berries Blues черный в пирамидках (1.8г x 20шт), 36г	https://online.metro-cc.ru/products/chernyj-curtis-blue-berries-blues-piramidki-20x18g	146	68.9	CURTIS
167748	Чай Ahmad Tea Ceylon Tea Orange Pekoe черный листовой, 200г	https://online.metro-cc.ru/products/ahmad-tea-chernyj-bajhovyj-cejlonskij-orange-pekoe-200g	379	299	AHMAD TEA
8910074	Чай Richard Royal Tea Collection Набор, 230г	https://online.metro-cc.ru/products/chay-richard-royal-tea-collection-nabor-230g	779	519	RICHARD
312359797	Чай Akbar черный малина-черника (1.5г x 100шт), 150г	https://online.metro-cc.ru/products/100h15g-chay-akbar-chyornyy-malinachernika-pak	297	239	AKBAR
538244	Чай Green Panda Молочный туман зеленый оолонг крупнолистовой, 100г	https://online.metro-cc.ru/products/art_60429	269		GREEN PANDA
425054	Чай Азерчай черный листовой с чабрецом, 100г	https://online.metro-cc.ru/products/art_578785	143	129	АЗЕРЧАЙ
517705	RIOBA Чай черный Английский завтрак (2г х 20шт), 40г	https://online.metro-cc.ru/products/rioba-chernyj-anglijskij-zavtrak-20x2g	275	239	RIOBA
225945	Чай Greenfield Jasmine Dream зеленый (2г х 100шт), 200г	https://online.metro-cc.ru/products/greenfield-zelenyj-jasmine-dream-100x2g	359		GREENFIELD
313874885	Чай Азерчай черный с чабрецом (2г x 100шт), 200г	https://online.metro-cc.ru/products/100h2g-chay-azerchay-chyornyy-s-chabretsom-paketirovannyy	249	209	АЗЕРЧАЙ
225344	RIOBA Чай зеленый байховый для заваривания в чайнике Молочный улун (5г х 20шт), 100г	https://online.metro-cc.ru/products/rioba-zelenyj-bajhovyj-dlya-zavarivaniya-v-chajnike-molochnyj-ulun-20-5g	409	349	RIOBA
615455	Чай Nature's Own Factory Полезный гречишный, 100г	https://online.metro-cc.ru/products/napitok-grechishnyj-nature-039s-own-factory-100g	619	519	NATURE'S OWN FACTORY
183269	Чай Greenfield Kenyan Sunrise черный байховый (2г х 25 пак), 50г	https://online.metro-cc.ru/products/greenfield-chernyj-kenyan-sunrise-25x2g	109	89.9	GREENFIELD
607377142	Чай Curtis Colour набор пакетированный (1.5г x 54шт), 81г	https://online.metro-cc.ru/products/54shth15g-chay-curtis-colour-paketirovannyy-nabor	379	309	CURTIS
136734	Чай Milford ромашка (1.5г х 20шт), 30г	https://online.metro-cc.ru/products/milford-travyanoj-romashka-20-15g	107	99	MILFORD
148440	Чай Greenfield Flying Dragon зеленый (2г х 25 пак), 50г	https://online.metro-cc.ru/products/greenfield-zelenyj-flying-dragon-25x2g	109	89.9	GREENFIELD
607378942	Чай черный Curtis Elegant Earl Grey пакетированный (1.7г x 100шт), 170г	https://online.metro-cc.ru/products/100shth17g-chay-chyornyy-curtis-elegant-earl-grey-paketirovan	297	249	CURTIS
313874890	Чай Азерчай черный листовой, 200г	https://online.metro-cc.ru/products/200g-chay-azerchay-chyornyy-listovoy	257	229	АЗЕРЧАЙ
596162797	Чай зеленый Richman цитрусовый коктейль, 40г	https://online.metro-cc.ru/products/40g-chay-zelenyy-richman-tsitrusovyy-kokteyl	159	129	RICHMAN
379746	Чай Curtis Sunny Lemon черный ароматизированный (1.7г х 20шт), 34г	https://online.metro-cc.ru/products/curtis-sunny-lemon-chernyj-20-17g	146	68.9	CURTIS
179588	Чай Greenfield Earl Grey Fantasy черный, 200г	https://online.metro-cc.ru/products/greenfield-chernyj-earl-grey-fantasy-200g	289		GREENFIELD
375417	Фильтр-пакеты Basilur Для заваривания листового чая 80шт, 32г	https://online.metro-cc.ru/products/filtr-pakety-basilur-dlya-zavarivaniya-listovogo-chaya-80-sht	319		BASILUR
539518	RIOBA Чай Лесные Десерты зеленый (2г х 20шт), 40г	https://online.metro-cc.ru/products/rioba-lesnye-deserty-zelenyj-20-paketikov-h-2-g	275	239	RIOBA
607353069	Фильтр-пакет Yantra для заваривания листового чая размер А 80шт, 31г	https://online.metro-cc.ru/products/filtr-paket-yantra-dlya-zavarivaniya-listovogo-chaya-razmer-a-80sht	267		YANTRA
596292274	Чай черный Richman бергамот, 40г	https://online.metro-cc.ru/products/40g-chay-chernyy-richman-bergamot	159	129	RICHMAN
514944	RIOBA Чай зеленый c жасмином, 400г	https://online.metro-cc.ru/products/rioba-zelenyj-listovoj-c-zhasminom-400g	539	469	RIOBA
617467	Чай Curtis Delicate Black черный мелколистовой (1.7г х 100шт), 170г	https://online.metro-cc.ru/products/100h17g-curtis-delicate-black	297	249	CURTIS
607378947	Чай черный Curtis Elegant Earl Grey пакетированный (1.7г x 25шт), 42.5г	https://online.metro-cc.ru/products/25shth17g-chay-chyornyy-curtis-elegant-earl-grey-paketirovan	99.9	79.9	CURTIS
506770	Чай Greenfield Grand Fruit черный (1.5г x 25шт), 38г	https://online.metro-cc.ru/products/greenfield-chernyj-s-aromatom-granata-rastitelnymi-komponentami-grand-fruit-25-pak	109	89.9	GREENFIELD
101999	Чай Newby Jasmine Blossom зеленый (2г x 50шт), 100г	https://online.metro-cc.ru/products/newby-zelenyj-jasmine-blossom-50-2g	1349		NEWBY
194098	Чай Newby Ceylon черный (2г x 50шт), 100г	https://online.metro-cc.ru/products/chernyj-newby-ceylon-50-2g	1299		NEWBY
257056510	Чай Richard Royal Blackcurrant & Golden Apple (1.7г x 25шт), 43г	https://online.metro-cc.ru/products/25h17g-chay-richard-smorodina-yabloko-paketirovannyy	111	99.9	RICHARD
607380920	Чай черный Азерчай букет листовой, 1кг	https://online.metro-cc.ru/products/chay-chernyy-azerchay-buket-listovoy-1kg	1299	1229	АЗЕРЧАЙ
463090	Чай Ahmad Tea черный классический (2г х 100шт), 200г	https://online.metro-cc.ru/products/ahmad-tea-chernyj-classic-black-tea-100-2g	309		AHMAD TEA
247878	Чай Ahmad Tea English Breakfast черный листовой, 200г	https://online.metro-cc.ru/products/ahmad-tea-chernyj-english-breakfast-200g	379	299	AHMAD TEA
385866	Чай Richard Lord Grey черный байховый в саше (2г х 25шт), 50г	https://online.metro-cc.ru/products/richard-chernyj-bajhovyj-lord-grey-v-sashe-25-pak	111	99.9	RICHARD
396162	Чай черный Basilur Uva OP Лист Цейлона (2г х 100шт), 200г	https://online.metro-cc.ru/products/chernyj-basilur-uba-100h2g	599		BASILUR
200116	Чай Curtis Isabella Grape черный пирамидки (1.8г x 20шт), 36г	https://online.metro-cc.ru/products/chernyj-curtis-isabella-grape-piramidki-20x18g	146	68.9	CURTIS
102267	Чай Greenfield Flying Dragon зеленый листовой, 200г	https://online.metro-cc.ru/products/greenfield-flying-dragon-zelenyj-200-g	289		GREENFIELD
265279095	Чай Richard Royal Strawberry & Aloe Vera (1.5г x 25шт), 38г	https://online.metro-cc.ru/products/25h15g-chay-richard-zelenyy-klubnika-aloe-paketirovannyy	111	99.9	RICHARD
85964	Чай Ahmad Tea English Tea №1 черный (2г x 100шт), 200г	https://online.metro-cc.ru/products/ahmad-tea-chernyj-englishtea-1-100-pak	559		AHMAD TEA
614789	Чай Алтайвита Хохот шамана травяной, 40г	https://online.metro-cc.ru/products/40g-altajvita-travyanoj-hohot-shamana	181	169	АЛТАЙВИТА
120991	Чай Майский Цейлон черный отборный (2г x 100шт), 200г	https://online.metro-cc.ru/products/majskij-chernyj-otbornyj-cejlon-100x2g	226	169	МАЙСКИЙ
617222	Чай Richard Lord Grey черный листовой с добавками, 180г	https://online.metro-cc.ru/products/180g-richard-lord-grey	319	199	RICHARD
607465516	Чай черный Newby с чабрецом листовой, 100г	https://online.metro-cc.ru/products/chay-chernyy-newby-s-chabretsom-listovoy-100g	1099		NEWBY
225649	RIOBA Чай зеленый с жасмином для заваривания в чайнике (5г х 20шт), 100г	https://online.metro-cc.ru/products/rioba-zelenyj-s-zhasminom-dlya-zavarivaniya-v-chajnike-20x5g	409	349	RIOBA
225910	RIOBA Чай черный для заваривания в чайнике Эрл Грей (5г х 20шт), 100г	https://online.metro-cc.ru/products/rioba-chernyj-dlya-zavarivaniya-v-chajnike-erl-grej-20x5g	409	349	RIOBA
225957	RIOBA Чай черный для заваривания в чайнике Английский завтрак (5г х 20шт), 100г	https://online.metro-cc.ru/products/rioba-chernyj-dlya-zavarivaniya-v-chajnike-anglijskij-zavtrak-20x5g	409	349	RIOBA
218281	Чай Ahmad Tea Ceylon High Mountain черный листовой, 200г	https://online.metro-cc.ru/products/ahmad-tea-chernyj-ceylon-high-mountain-200g	379	299	AHMAD TEA
86966	Чай Ahmad Tea Green Tea зеленый (2г х 100шт), 200г	https://online.metro-cc.ru/products/ahmad-tea-zelenyj-green-tea-100-2g	529		AHMAD TEA
549082	Чай Curtis Delicate mango в пирамидках (1.8г х 20шт), 36г	https://online.metro-cc.ru/products/curtis-mango-20-piramidok-h-18-g	146	68.9	CURTIS
594985	Чай Basilur Избранная классика Эрл Грей черный, 100г	https://online.metro-cc.ru/products/100g-chaj-basilur-izbrannaya-klassika-erl-grej	479		BASILUR
425386	Чай Азерчай черный с ароматом бергамота (2г х 100шт), 200г	https://online.metro-cc.ru/products/art_578788	234	209	АЗЕРЧАЙ
596161917	Чай зеленый Richman Young Hyson, 100г	https://online.metro-cc.ru/products/100g-chay-zelenyy-richman-young-hyson	207	169	RICHMAN
123326	Чай Milford Peppermint мята перечная (1.5г х 20шт), 30г	https://online.metro-cc.ru/products/milford-travyanoj-myata-perechnaya-20x15g	107	89.9	MILFORD
257407795	Чай Richard черный апельсин-корица (2г x 25шт), 50г	https://online.metro-cc.ru/products/25h2g-chay-richard-chyornyy-apelsin-koritsa-paketirovan	111	99.9	RICHARD
624337	Напиток чайный Sonnentor При плохой погоде травяной, 50г	https://online.metro-cc.ru/products/travyanoj-pri-plohoj-pogode-sonnentor-50-g	499		SONNENTOR
